nome,categoria,porcao_g,kcal,prot_g,carb_g,gord_g,contexto_culinario,incompativel_com,velocidade_absorcao,preco
"Carne, boi, patinho, s/ gordura, grelhada, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ sal, ",Carne Vermelha,100.0,183,29.1,1.6,6.9,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, patinho, s/ gordura, grelhada, s/ óleo, s/ sal, Bos taurus, ",Carne Vermelha,100.0,211,35.9,0.3,7.3,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, patinho, s/ gordura, grelhada/assada, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ sal, Bos taurus, ",Carne Vermelha,100.0,182,28.9,1.3,6.9,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, patinho, s/ gordura, grelhada/assada, c/ molho de tomate (tomate, c/ óleo, cebola e alho), s/ sal, Bos taurus, ",Carne Vermelha,100.0,183,29.1,1.3,6.9,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, patinho, s/ gordura, grelhada/assada, s/ óleo, c/ sal, Bos taurus, ",Carne Vermelha,100.0,208,35.7,0.0,7.3,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, peito, s/ gordura, cozida, s/ óleo, c/ sal, Bos taurus, ",Carne Vermelha,100.0,330,22.1,0.0,26.9,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, peito, s/ gordura, crua, Bos taurus, ",Carne Vermelha,100.0,254,17.6,0.0,20.4,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, peito, s/ gordura, frita (c/ óleo de soja), c/ sal, Bos taurus, ",Carne Vermelha,100.0,376,20.4,0.0,32.7,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, peito, s/ gordura, frita (c/ óleo de soja), s/ sal, Bos taurus, ",Carne Vermelha,100.0,377,20.5,0.0,32.8,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, peito, s/ gordura, grelhada, c/ óleo, cebola e alho, c/ sal, ",Carne Vermelha,100.0,323,21.0,0.5,26.4,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, peito, s/ gordura, grelhada, c/ óleo, cebola e alho, s/ sal, ",Carne Vermelha,100.0,324,21.0,0.5,26.5,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, peito, s/ gordura, grelhada, c/ manteiga, c/ sal, ",Carne Vermelha,100.0,369,19.8,0.0,32.2,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, peito, s/ gordura, grelhada, c/ manteiga, s/ sal, ",Carne Vermelha,100.0,372,19.8,0.0,32.6,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, peito, s/ gordura, grelhada, c/ molho branco (farinha de trigo, manteiga e leite), c/ sal, ",Carne Vermelha,100.0,300,18.7,3.2,23.6,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, peito, s/ gordura, grelhada, c/ molho branco (farinha de trigo, manteiga e leite), s/ sal, ",Carne Vermelha,100.0,300,18.7,3.3,23.6,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, peito, s/ gordura, grelhada, c/ molho de mostarda (creme de leite, suco de limão e mostarda), c/ sal, ",Carne Vermelha,100.0,301,17.9,2.1,24.6,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, peito, s/ gordura, grelhada, c/ molho de mostarda (creme de leite, suco de limão e mostarda), s/ sal, ",Carne Vermelha,100.0,302,17.9,2.1,24.7,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, peito, s/ gordura, grelhada, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ sal, ",Carne Vermelha,100.0,277,17.9,1.3,22.3,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, peito, s/ gordura, grelhada, s/ sal, Bos taurus, ",Carne Vermelha,100.0,327,22.0,0.0,26.6,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, picanha, c/ gordura, grelhada, c/ óleo, c/ sal, ",Carne Vermelha,100.0,308,25.0,0.0,23.1,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, picanha, c/ gordura, grelhada, c/ óleo, cebola e alho, c/ sal, ",Carne Vermelha,100.0,278,25.1,0.5,19.6,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, picanha, c/ gordura, grelhada, c/ óleo, cebola e alho, s/ sal, ",Carne Vermelha,100.0,279,25.1,0.5,19.7,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, picanha, c/ gordura, grelhada, c/ manteiga, c/ sal, ",Carne Vermelha,100.0,327,23.7,0.0,25.8,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, picanha, c/ gordura, grelhada, c/ manteiga, s/ sal, ",Carne Vermelha,100.0,330,23.7,0.0,26.2,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, picanha, c/ gordura, grelhada, s/ sal, Bos taurus, ",Carne Vermelha,100.0,281,26.3,0.0,19.5,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, picanha, crua (média de várias amostras), Bos taurus, ",Carne Vermelha,100.0,160,20.2,0.6,8.6,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, picanha, grelhada/assada, s/ óleo, c/ sal (média de amostras c/ e s/ gordura), Bos taurus, ",Carne Vermelha,100.0,254,29.0,0.0,15.4,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, picanha, grelhada/assada, s/ óleo, s/ sal (média de amostras c/ e s/ gordura), Bos taurus, ",Carne Vermelha,100.0,255,29.2,0.0,15.4,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, picanha, s/ gordura, grelhada, c/ óleo, c/ sal, ",Carne Vermelha,100.0,263,30.3,0.8,15.3,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, picanha, s/ gordura, grelhada, c/ óleo, cebola e alho, c/ sal, ",Carne Vermelha,100.0,233,30.4,1.3,11.8,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, picanha, s/ gordura, grelhada, c/ óleo, cebola e alho, s/ sal, ",Carne Vermelha,100.0,234,30.4,1.4,11.9,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, picanha, s/ gordura, grelhada, c/ manteiga, c/ sal, ",Carne Vermelha,100.0,284,28.8,0.0,18.4,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, picanha, s/ gordura, grelhada, c/ manteiga, s/ sal, ",Carne Vermelha,100.0,287,28.8,0.8,18.8,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, picanha, s/ gordura, grelhada, s/ sal, Bos taurus, ",Carne Vermelha,100.0,233,31.9,0.9,11.3,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, ponta de agulha, crua, Bos taurus, ",Carne Vermelha,100.0,169,19.7,0.0,10.0,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, pulmão, cozido, s/ óleo, c/ sal, ",Carne Vermelha,100.0,114,20.3,0.0,3.7,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, pulmão, cozido, s/ óleo, s/ sal, ",Carne Vermelha,100.0,115,20.4,0.0,3.7,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto dianteiro, crua (média de diferentes cortes), Bos taurus, ",Carne Vermelha,100.0,149,19.7,0.1,7.8,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto dianteiro, s/ gordura, cozida, c/ óleo, cebola e alho, c/ sal, ",Carne Vermelha,100.0,192,25.3,1.8,9.4,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto dianteiro, s/ gordura, cozida, c/ óleo, cebola e alho, s/ sal, ",Carne Vermelha,100.0,194,25.4,1.8,9.5,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto dianteiro, s/ gordura, cozida, c/ batata e vegetais - cenoura, chuchu, vagem, c/ óleo, cebola e alho, c/ sal, ",Carne Vermelha,100.0,142,17.2,3.7,6.6,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto dianteiro, s/ gordura, cozida, c/ batata e vegetais - cenoura, chuchu, vagem, c/ óleo, cebola e alho, s/ sal, ",Carne Vermelha,100.0,143,17.2,3.7,6.7,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto dianteiro, s/ gordura, cozida, c/ batata e vegetais - cenoura, chuchu, vagem, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ sal, ",Carne Vermelha,100.0,117,13.9,4.0,5.3,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto dianteiro, s/ gordura, cozida, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ sal, ",Carne Vermelha,100.0,166,21.6,2.2,8.0,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto traseiro, c/ gordura, grelhada, c/ óleo e cebola, c/ sal, ",Carne Vermelha,100.0,286,27.3,0.5,19.5,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto traseiro, c/ gordura, grelhada, c/ óleo e cebola, s/ sal, ",Carne Vermelha,100.0,287,27.3,0.5,19.6,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto traseiro, c/ gordura, grelhada, c/ óleo, c/ sal, ",Carne Vermelha,100.0,315,27.2,0.0,23.0,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto traseiro, c/ gordura, grelhada, c/ óleo, s/ sal, ",Carne Vermelha,100.0,319,27.2,0.0,23.4,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto traseiro, c/ gordura, grelhada, c/ manteiga, c/ sal, ",Carne Vermelha,100.0,334,25.8,0.0,25.7,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto traseiro, c/ gordura, grelhada, c/ manteiga, s/ sal, ",Carne Vermelha,100.0,337,25.8,0.0,26.0,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto traseiro, c/ gordura, grelhada, c/ molho branco (farinha de trigo, manteiga e leite), c/ sal, ",Carne Vermelha,100.0,269,24.0,3.2,17.8,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto traseiro, c/ gordura, grelhada, c/ molho branco (farinha de trigo, manteiga e leite), s/ sal, ",Carne Vermelha,100.0,269,24.0,3.3,17.8,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto traseiro, c/ gordura, grelhada, c/ molho de mostarda (creme de leite, suco de limão e mostarda) , c/ sal, ",Carne Vermelha,100.0,270,23.2,2.1,18.8,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto traseiro, c/ gordura, grelhada, c/ molho de mostarda (creme de leite, suco de limão e mostarda), s/ sal, ",Carne Vermelha,100.0,271,23.2,2.1,18.9,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto traseiro, c/ gordura, grelhada, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ sal, ",Carne Vermelha,100.0,246,23.2,1.3,16.5,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto traseiro, c/ gordura, grelhada, c/ molho de tomate (tomate, c/ óleo, cebola e alho), s/ sal, ",Carne Vermelha,100.0,194,11.6,11.3,11.6,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto traseiro, c/ gordura, grelhada, s/ óleo, c/ sal, ",Carne Vermelha,100.0,287,28.5,0.0,19.3,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto traseiro, c/ gordura, grelhada, s/ óleo, s/ sal, Bos taurus, ",Carne Vermelha,100.0,289,28.6,0.0,19.4,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto traseiro, crua (média de diferentes cortes), Bos taurus, ",Carne Vermelha,100.0,155,21.0,0.2,7.8,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto traseiro, s/ gordura, cozida, c/ óleo, cebola e alho, c/ sal, ",Carne Vermelha,100.0,204,28.7,0.7,9.7,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto traseiro, s/ gordura, cozida, c/ óleo, cebola e alho, s/ sal, ",Carne Vermelha,100.0,206,28.7,0.8,9.8,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto traseiro, s/ gordura, cozida, c/ batata e vegetais - cenoura, chuchu, vagem, c/ óleo, cebola e alho, c/ sal, ",Carne Vermelha,100.0,149,19.4,3.0,6.8,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto traseiro, s/ gordura, cozida, c/ batata e vegetais - cenoura, chuchu, vagem, c/ óleo, cebola e alho, s/ sal, ",Carne Vermelha,100.0,151,19.4,3.0,6.9,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto traseiro, s/ gordura, cozida, c/ batata e vegetais - cenoura, chuchu, vagem, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ sal, ",Carne Vermelha,100.0,124,15.7,3.5,5.5,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto traseiro, s/ gordura, cozida, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ sal, ",Carne Vermelha,100.0,176,24.4,1.3,8.2,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto traseiro, s/ gordura, cozida, s/ óleo, s/ sal, Bos taurus, ",Carne Vermelha,100.0,201,30.1,0.0,9.0,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto traseiro, s/ gordura, grelhada, c/ óleo e cebola, c/ sal, ",Carne Vermelha,100.0,224,30.5,0.9,10.9,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto traseiro, s/ gordura, grelhada, c/ óleo e cebola, s/ sal, ",Carne Vermelha,100.0,225,30.6,1.0,11.0,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto traseiro, s/ gordura, grelhada, c/ óleo, c/ sal, ",Carne Vermelha,100.0,253,30.5,0.0,14.4,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto traseiro, s/ gordura, grelhada, c/ óleo, s/ sal, ",Carne Vermelha,100.0,257,30.5,0.5,14.9,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto traseiro, s/ gordura, grelhada, c/ manteiga, c/ sal, ",Carne Vermelha,100.0,275,28.9,0.0,17.6,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto traseiro, s/ gordura, grelhada, c/ manteiga, s/ sal, ",Carne Vermelha,100.0,279,28.9,0.4,17.9,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto traseiro, s/ gordura, grelhada, c/ molho branco (farinha de trigo, manteiga e leite), c/ sal, ",Carne Vermelha,100.0,216,26.7,3.6,10.6,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto traseiro, s/ gordura, grelhada, c/ molho branco (farinha de trigo, manteiga e leite), s/ sal, ",Carne Vermelha,100.0,217,26.7,3.7,10.6,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto traseiro, s/ gordura, grelhada, c/ molho de mostarda (creme de leite, suco de limão e mostarda), c/ sal, ",Carne Vermelha,100.0,218,25.9,2.5,11.6,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto traseiro, s/ gordura, grelhada, c/ molho de mostarda (creme de leite, suco de limão e mostarda), s/ sal, ",Carne Vermelha,100.0,218,25.9,2.5,11.7,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto traseiro, s/ gordura, grelhada, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ sal, ",Carne Vermelha,100.0,194,26.0,1.7,9.3,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto traseiro, s/ gordura, grelhada, s/ óleo, c/ sal, ",Carne Vermelha,100.0,223,31.9,0.5,10.3,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, quarto traseiro, s/ gordura, grelhada, s/ óleo, s/ sal, Bos taurus, ",Carne Vermelha,100.0,224,32.1,0.5,10.4,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, rabo, cozido, s/ óleo, c/ sal, ",Carne Vermelha,100.0,349,21.6,0.0,29.2,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, rabo, cozido, s/ óleo, s/ sal, ",Carne Vermelha,100.0,351,21.7,0.0,29.3,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, salgada, crua (média várias amostras: charque, seca, jerked beef), Bos taurus, ",Carne Vermelha,100.0,273,22.3,0.0,20.4,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, salgada, dessalgada, cozida, s/ óleo (média várias amostras: charque, seca, jerked beef), Bos taurus, ",Carne Vermelha,100.0,270,31.6,0.1,15.9,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, salgada, dessalgada, crua, Bos taurus, ",Carne Vermelha,100.0,188,19.1,0.1,12.3,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, seca, cozida, s/ óleo, Bos taurus, ",Carne Vermelha,100.0,302,26.7,0.0,21.7,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, seca, dessalgada, cozida, c/ molho de tomate (tomate, c/ óleo, cebola e alho), s/ sal, Bos taurus, ",Carne Vermelha,100.0,259,21.9,1.3,18.6,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, seca, dessalgada, frita (c/ óleo de soja), s/ sal, Bos taurus, ",Carne Vermelha,100.0,353,24.8,0.0,28.2,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, boi, seca, dessalgada, refogada (c/ óleo, cebola e alho), s/ sal, Bos taurus, ",Carne Vermelha,100.0,304,25.7,0.8,22.0,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, bovina, acém, s/ gordura, cozida, c/ batata, s/ sal, ",Carne Vermelha,100.0,166,18.3,4.8,8.3,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, bovina, alcatra, refogada (c/ óleo, cebola e alho), c/ sal, Bos taurus, ",Carne Vermelha,100.0,203,28.2,0.7,9.8,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, bovina, alcatra, refogada (c/ óleo, cebola e alho), s/ sal, Bos taurus, ",Carne Vermelha,100.0,204,28.4,0.8,9.8,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, bovina, capa de contra-filé, c/ gordura, grelhada, c/ óleo e cebola, c/ sal, ",Carne Vermelha,100.0,300,29.2,0.7,20.1,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, bovina, capa de contra-filé, c/ gordura, grelhada, c/ óleo e cebola, s/ sal, ",Carne Vermelha,100.0,302,29.3,0.8,20.2,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, bovina, capa de contra-filé, c/ gordura, grelhada, c/ molho branco (farinha de trigo, manteiga e leite), s/ sal, ",Carne Vermelha,100.0,282,25.6,3.5,18.4,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, bovina, contra-filé de costela, grelhada, c/ óleo de soja, c/ sal, Bos taurus , ",Carne Vermelha,100.0,296,28.4,0.4,20.1,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, bovina, coxão duro (chã de fora), s/ gordura, cozida, c/ óleo de soja, c/ sal, Bos taurus , ",Carne Vermelha,100.0,238,30.2,0.0,13.0,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, bovina, coxão duro (chã de fora), s/ gordura, cozida, s/ óleo, c/ sal, Bos taurus , ",Carne Vermelha,100.0,207,31.7,0.0,8.9,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, bovina, em conserva, ",Carne Vermelha,100.0,97,4.4,7.8,5.5,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, bovina, filé mignon, s/ gordura, refogada (c/ óleo, cebola e alho), c/ sal, Bos taurus, ",Carne Vermelha,100.0,194,28.5,0.7,8.6,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, bovina, filé mignon, s/ gordura, refogada (c/ óleo, cebola e alho), s/ sal, Bos taurus, ",Carne Vermelha,100.0,195,28.7,0.8,8.6,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, bovina, fraldinha, c/ gordura, grelhada/assada, s/ óleo, c/ sal, Bos taurus, ",Carne Vermelha,100.0,238,21.6,0.0,16.8,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, bovina, fraldinha, c/ gordura, grelhada/assada, s/ óleo, s/ sal, Bos taurus, ",Carne Vermelha,100.0,239,21.7,0.0,16.9,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, bovina, músculo, s/ gordura, refogada (c/ óleo, cebola e alho), c/ sal, Bos taurus, ",Carne Vermelha,100.0,195,27.5,0.7,9.2,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, bovina, músculo, s/ gordura, refogada (c/ óleo, cebola e alho), s/ sal, Bos taurus, ",Carne Vermelha,100.0,196,27.6,0.8,9.2,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, bovina, ossobuco de vitela c/ gordura, cozida, s/ óleo, s/ sal, ",Carne Vermelha,100.0,190,27.9,2.1,7.8,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, bovina, paleta, s/ gordura, refogada (c/ óleo, cebola e alho), s/ sal, Bos taurus, ",Carne Vermelha,100.0,193,27.9,0.8,8.7,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, bovina, patinho, s/ gordura, refogada (c/ óleo, cebola e alho), c/ sal, Bos taurus, ",Carne Vermelha,100.0,164,27.8,0.7,5.6,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, bovina, patinho, s/ gordura, refogada (c/ óleo, cebola e alho), s/ sal, Bos taurus, ",Carne Vermelha,100.0,165,27.9,0.8,5.6,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, bovina, picanha, c/ gordura, grelhada, c/ óleo, c/ sal, Bos taurus , ",Carne Vermelha,100.0,308,25.0,0.0,23.1,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, bovina, picanha, c/ gordura, grelhada, s/ óleo, c/ sal, Bos taurus , ",Carne Vermelha,100.0,280,26.2,0.0,19.4,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, bovina, picanha, s/ gordura, grelhada, c/ óleo de soja, c/ sal, Bos taurus , ",Carne Vermelha,100.0,263,30.3,0.8,15.3,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, bovina, picanha, s/ gordura, grelhada, s/ óleo, c/ sal, Bos taurus , ",Carne Vermelha,100.0,232,31.8,0.9,11.3,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, bovina, quarto dianteiro, s/ gordura, cozida, s/ óleo, s/ sal, Bos taurus, ",Carne Vermelha,100.0,189,26.5,1.1,8.7,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, bovina, quarto traseiro, s/ gordura, assado, recheado com linguiça calabresa, s/ óleo, c/ sal, ",Carne Vermelha,100.0,229,29.2,0.6,12.2,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, bovina, quarto traseiro, s/ gordura, assado, recheado com queijo muçarela, s/ óleo, c/ sal, ",Carne Vermelha,100.0,242,30.3,0.7,13.1,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, bovina, quarto traseiro, s/ gordura, assado, recheado com toucinho defumado (bacon), s/ óleo, c/ sal, ",Carne Vermelha,100.0,314,31.0,0.5,20.9,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, bovina, rosbife, fatiado, ",Carne Vermelha,100.0,110,18.6,0.6,3.7,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, caça (capivara, coelho), cozida, assada, s/ óleo, c/ sal, ",Carne Vermelha,100.0,168,30.6,0.8,4.7,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, caça (capivara, coelho), cozida, assada, s/ óleo, s/ sal, ",Carne Vermelha,100.0,168,30.8,0.8,4.7,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, caça (esquilo), crua, Sciuridae, ",Carne Vermelha,100.0,114,21.2,0.0,3.2,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, caça, paca, assada, (carne de caça, vinho branco, aipo (salsão), hortelã, salsa, c/ azeite de oliva e alho, c/ pimenta-do-reino, c/ sal), ",Carne Vermelha,100.0,222,21.7,2.3,13.3,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, cabrito, assada, s/ óleo, c/ sal (média de diferentes cortes e raças), Capra ssp, ",Carne Vermelha,100.0,197,34.3,0.0,6.7,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, cabrito, assada, s/ óleo, s/ sal (média de diferentes cortes e raças), Capra ssp, ",Carne Vermelha,100.0,198,34.4,0.0,6.7,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, cabrito, costela, crua, Capra hirbus, ",Carne Vermelha,100.0,143,19.6,1.7,6.4,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, cabrito, cozida, assada, s/ óleo, c/ sal, ",Carne Vermelha,100.0,135,27.0,0.0,3.0,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, cabrito, cozida, assada, s/ óleo, s/ sal, ",Carne Vermelha,100.0,136,27.1,0.0,3.0,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, cabrito, cozida, c/ batata, cenoura, chuchu, abobrinha, ervilha em vagem, alecrim, c/ óleo, cebola e alho, c/ pimenta do reino, c/ sal, ",Carne Vermelha,100.0,96,14.3,4.0,2.9,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Carne, cabrito, cozida, c/ batata, cenoura, chuchu, abobrinha, ervilha em vagem, alecrim, c/ óleo, cebola e alho, c/ pimenta do reino, s/ sal, ",Carne Vermelha,100.0,97,14.3,4.1,2.9,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
